0.45185243829296423,0.4488807412533641,0.46301609688581313,0.15027397154940408,0.26529132795078814,0.3172500561322568,0.44764563629373316,0.4559331257208766,0.47995175855440214,0.16158211149557863,0.2741265497885429,0.31007504805843905,0.46513803921568625,0.46329176470588235,0.47166470588235293,0.2197992156862745,0.32962039215686273,0.36599960784313723,0.463381568627451,0.47159803921568627,0.48870705882352944,0.2343772549019608,0.3376733333333333,0.36206509803921566,1
0.4632958277585544,0.45806747558631294,0.47551215840061517,0.19997345328719723,0.306288153787005,0.3561494825067282,0.46961076970396004,0.47022167012687427,0.46983735024990386,0.18344192079969243,0.302031444828912,0.3503980961168781,0.47537882352941174,0.4686243137254902,0.48207960784313725,0.27062117647058825,0.3638533333333333,0.3985078431372549,0.48101058823529413,0.4821650980392157,0.4773886274509804,0.2566905882352941,0.35976431372549017,0.39600705882352943,1
0.46483030834294503,0.4732554678969627,0.47435523260284507,0.20332415532487505,0.31686045367166477,0.3587952818146867,0.45682687889273355,0.4594479108035371,0.4761231510957324,0.18965402383698576,0.3160907450980392,0.3719770426758939,0.47499607843137254,0.48402980392156864,0.481358431372549,0.27574901960784315,0.371841568627451,0.399476862745098,0.47003529411764705,0.4704172549019608,0.48276117647058825,0.26466470588235297,0.37361764705882355,0.4084509803921569,1
0.4460537301038062,0.49264709419454056,0.4743662945021146,0.19668041830065358,0.31057628450595925,0.356225970011534,0.45728436139946177,0.4537478246828143,0.47331595232602847,0.18720571164936564,0.29749019300269125,0.3642385420991926,0.46218196078431373,0.5014725490196078,0.4833972549019608,0.2730345098039216,0.3675007843137255,0.3991972549019608,0.4708572549019608,0.46588980392156865,0.4820933333333333,0.2645411764705882,0.35654588235294116,0.40640627450980393,1
0.45256480430603613,0.4783214394463668,0.4679802337562476,0.19594001384083046,0.3081075847750865,0.3609385328719723,0.4649790834294502,0.4539099761630142,0.4706505451749327,0.1856492672049212,0.30937364705882353,0.3715986282199154,0.46622274509803924,0.48829960784313725,0.4768529411764706,0.26948,0.3653235294117647,0.4042027450980392,0.47719176470588237,0.4651356862745098,0.47833450980392156,0.2620047058823529,0.3677576470588235,0.4117694117647059,1
0.4511513094963476,0.4636571841599385,0.46946514263744715,0.1986269480968858,0.28146625759323335,0.359861047289504,0.4603057024221453,0.46834634063821606,0.47429653056516724,0.18747224144559785,0.2908369411764706,0.3569600215301807,0.46603333333333335,0.47337254901960785,0.4782474509803922,0.27088117647058824,0.34884156862745097,0.40345333333333333,0.47365450980392154,0.47781254901960785,0.482736862745098,0.2624764705882353,0.35234627450980394,0.39869960784313724,1
0.456882337562476,0.46809207227989236,0.478717477893118,0.19901989388696656,0.29702958554402153,0.3668751526336025,0.46599546635909267,0.46705474509803924,0.47156080123029603,0.18460455209534796,0.28184709111880046,0.37189229988465977,0.47131372549019607,0.4776635294117647,0.48720156862745095,0.27130823529411763,0.3576619607843137,0.4069278431372549,0.47873803921568625,0.4783780392156863,0.4788380392156863,0.25955607843137257,0.3481164705882353,0.409516862745098,1
0.4624258961937716,0.4719824405997693,0.47824459054209917,0.1972717108804306,0.3146494855824683,0.36674547943098806,0.45969326566705115,0.4564220438292964,0.47606755709342563,0.1869365505574779,0.3120537485582468,0.3832295101883891,0.47488431372549017,0.48066117647058826,0.4864678431372549,0.2692643137254902,0.36897568627450983,0.4056870588235294,0.4722352941176471,0.4682776470588235,0.48521294117647057,0.26281960784313724,0.36858823529411766,0.41931882352941174,1
0.4651362368319877,0.4638779115724721,0.4772156216839677,0.19799743021914648,0.2854594986543637,0.3413428681276432,0.4573093733179546,0.4594284090734333,0.46417223836985777,0.1849805074971165,0.31539066359092655,0.3533724336793541,0.4760886274509804,0.4738266666666667,0.48562509803921566,0.26980745098039216,0.34856745098039216,0.38802039215686274,0.47049725490196076,0.4725086274509804,0.47245254901960787,0.2609470588235294,0.3708764705882353,0.39889843137254904,1
0.464463846212995,0.4592259146482122,0.47542576393694735,0.19763342714340637,0.3327840246059208,0.36744616839677047,0.45438939792387545,0.4609351449442522,0.4826590711264898,0.18580738331410995,0.3397571918492887,0.36686237139561706,0.47596392156862743,0.4694192156862745,0.4837878431372549,0.27031764705882355,0.3841466666666667,0.40951882352941177,0.4693419607843137,0.4722627450980392,0.4898474509803922,0.2629109803921569,0.38927529411764705,0.4061603921568627,1
